MannWhit_P_values,bonferroni_p_Values_corrected,sidak_p_Values_corrected,holm-sidak_p_Values_corrected,holm_p_Values_corrected,simes-hochberg_p_Values_corrected,hommel_p_Values_corrected,fdr_bh_p_Values_corrected,fdr_by_p_Values_corrected,fdr_tsbh_p_Values_corrected,fdr_tsbky_p_Values_corrected
numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
0.016525130869442493,1.0,1.0,1.0,1.0,0.5,0.5,0.03218194012321967,0.34011361873285945,0.01422496583902139,0.015109549120369301
0.27218153468585327,1.0,1.0,1.0,1.0,0.5,0.5,0.318977141934696,1.0,0.14099333135530598,0.14976103913821834
0.07513340138263938,1.0,1.0,1.0,1.0,0.5,0.5,0.11402939899794641,1.0,0.0504029371498205,0.053537257192351306
0.021156940775605974,1.0,1.0,1.0,1.0,0.5,0.5,0.03960169898832405,0.4185290600665249,0.017504625672635128,0.018593155472389763
0.03374845589172781,1.0,1.0,1.0,1.0,0.5,0.5,0.05852537431730776,0.6185232080645378,0.025869212582959475,0.027477896442835464
0.08589736059842207,1.0,1.0,1.0,1.0,0.5,0.5,0.12725930788829273,1.0,0.05625078228588042,0.05974875213241148
0.09369539719745268,1.0,1.0,1.0,1.0,0.5,0.5,0.1365927640706168,1.0,0.060376328938605964,0.06413084700020626
0.005613628478307598,1.0,1.0,1.0,1.0,0.5,0.5,0.013018371130681688,0.13758416361196565,0.005754341842182329,0.0061121771190019054
0.0007354401560700069,1.0,0.9999998943894923,0.9999817642813069,1.0,0.5,0.5,0.0022900687392212785,0.024202504978299053,0.001012249400120205,0.0010751963980978388
0.00023867613026612978,1.0,0.9945485662322218,0.9772400321115587,1.0,0.5,0.5,0.0008693650722934561,0.0091878519320326,0.0003842741738895367,0.0004081703655235442
0.0015920401487256825,1.0,0.9999999999999992,0.9999999997986363,1.0,0.5,0.5,0.004434990739048768,0.046871032123270456,0.001960341468469344,0.002082245823696976
0.040779238476377586,1.0,1.0,1.0,1.0,0.5,0.5,0.06849480146736919,0.7238847223709594,0.030275869238874233,0.03215858221407996
0.41804791884688236,1.0,1.0,1.0,1.0,0.5,0.5,0.4411652947027928,1.0,0.19500257667750542,0.20712886373511655
0.000688237830465085,1.0,0.9999997037784651,0.9999648166238378,1.0,0.5,0.5,0.0021621262953927327,0.022850350092874488,0.0009556966601097034,0.0010151269109194474
2.7458199406599446e-09,5.995223258436923e-05,5.9950434784128426e-05,5.688902444334065e-05,5.6890643350533396e-05,5.6890643350533396e-05,5.338423128631064e-05,5.369048938996289e-08,5.674259093156112e-07,2.3732111070006955e-08,2.5207898704310622e-08
0.03635644360005029,1.0,1.0,1.0,1.0,0.5,0.5,0.062244120039422146,0.6578246317777432,0.027512961550813553,0.029223862377123863
0.1715986631665855,1.0,1.0,1.0,1.0,0.5,0.5,0.2218713349551346,1.0,0.0980709102158104,0.10416947583243237
8.269044303299423e-10,1.805463133182396e-05,1.8054468431505377e-05,1.728628778641106e-05,1.7286437116047443e-05,1.7283956402756454e-05,1.6428937221795292e-05,1.9301787796842478e-08,2.039902153338871e-07,8.531719063264942e-09,9.062266280736548e-09
0.10200928433371165,1.0,1.0,1.0,1.0,0.5,0.5,0.14590891936936967,1.0,0.06449422830602669,0.06850481903422707
0.30165845589108786,1.0,1.0,1.0,1.0,0.5,0.5,0.34489971111673806,1.0,0.15245154859336993,0.16193178866054547
0.0165220466422325,1.0,1.0,1.0,1.0,0.5,0.5,0.03218194012321967,0.34011361873285945,0.01422496583902139,0.015109549120369301
0.000699496525020479,1.0,0.9999997683761824,0.999969998091821,1.0,0.5,0.5,0.002192672611030661,0.023173177676009415,0.0009691986520590322,0.001029468527826645
0.08002151988205725,1.0,1.0,1.0,1.0,0.5,0.5,0.12003962572244342,1.0,0.05305955976217374,0.056359082587919114
0.4865664198530744,1.0,1.0,1.0,1.0,0.5,0.5,0.4911329280103669,1.0,0.21708912193038613,0.23058886667461176
0.054029697583774065,1.0,1.0,1.0,1.0,0.5,0.5,0.08674953828806141,0.9168092190088101,0.0383447739313951,0.04072925388942296
0.0009567204459324962,1.0,0.9999999991611868,0.9999991334361747,1.0,0.5,0.5,0.002878161737788006,0.030417743622338175,0.0012721965252080263,0.001351308404246841
0.44641702107122155,1.0,1.0,1.0,1.0,0.5,0.5,0.46245179568919026,1.0,0.20441157278539776,0.2171229607666595
6.046439309798801e-05,1.0,0.7329233204372693,0.6399348547977978,1.0,0.5,0.46227168061145435,0.00026669806363922307,0.0028185884128202675,0.0001178850880361886,0.00012521580356669514
0.003789619383537639,1.0,1.0,1.0,1.0,0.5,0.5,0.009333003181681407,0.09863549163329251,0.004125346418723425,0.004381882182188026
5.351748228828879e-06,0.11685007082824975,0.11028170026057837,0.09344462068290438,0.09810289678266218,0.09808341564710152,0.07160373138523028,3.323862942456688e-05,0.00035128119970471603,1.4692040513716906e-05,1.5605668957847796e-05
2.6394087625319952e-08,0.0005762885092112358,0.0005761224935422193,0.0005335724516064566,0.0005337148458715948,0.0005337148458715948,0.0004833549266824843,3.565212871078514e-07,3.767881757571823e-06,1.5758848318575954e-07,1.6738816489583454e-07
0.20532695905894371,1.0,1.0,1.0,1.0,0.5,0.5,0.25577525004478807,1.0,0.11305701832839835,0.120087499060943
0.007454263607856715,1.0,1.0,1.0,1.0,0.5,0.5,0.016557005548094462,0.17498208780394234,0.0073184785446853366,0.007773580078059382
1.0532316536816493e-05,0.2299625992648513,0.2054376430377134,0.1724516873934745,0.189286792799666,0.18926573988247675,0.128220421519204,5.9426359981133176e-05,0.0006280452410239178,2.6267463597046637e-05,2.7900912802079024e-05
0.3717678627488348,1.0,1.0,1.0,1.0,0.5,0.5,0.40448688655235443,1.0,0.17879009536121518,0.1899082049592914
0.005848265587178351,1.0,1.0,1.0,1.0,0.5,0.5,0.013468939063484857,0.14234597379258,0.005953500545099036,0.0063237205587910045
0.05144262048607443,1.0,1.0,1.0,1.0,0.5,0.5,0.08322615537819786,0.8795724797983427,0.03678737865507866,0.03907501157393116
0.018173253767361574,1.0,1.0,1.0,1.0,0.5,0.5,0.034905845550569616,0.36890111036434226,0.01542897844685112,0.016388433572214058
0.001495061914327898,1.0,0.9999999999999934,0.9999999993081544,1.0,0.5,0.5,0.004211625325588176,0.044510403187259524,0.0018616101500985385,0.00197737487205291
0.05508918701407969,1.0,1.0,1.0,1.0,0.5,0.5,0.08819789917328645,0.9321161663220826,0.03898497411932708,0.041409265096191056
1.0994501259781734e-05,0.2400539405060744,0.2134156069072377,0.17907161212786427,0.19731831410930278,0.1972629818636866,0.13294550923328072,6.158642603072872e-05,0.0006508738174868967,2.722224959341224e-05,2.8915072419387415e-05
0.49424162666410504,1.0,1.0,1.0,1.0,0.5,0.5,0.4963104927716276,1.0,0.21937769376838773,0.23301975396060595
3.4188500143634794e-06,0.07464717121361221,0.07192923973433352,0.06143775454925182,0.06340599236638508,0.06339778048874123,0.04801091075170634,2.2652169567565785e-05,0.0002393985985393216,1.0012644888548932e-05,1.0635283872059725e-05
0.2518204970843245,1.0,1.0,1.0,1.0,0.5,0.5,0.3001912714818948,1.0,0.13268965654812523,0.14094099810623917
0.0018868993537715323,1.0,1.0,0.9999999999953164,1.0,0.5,0.5,0.0051297742630542565,0.05421382555588199,0.0022674476235566834,0.0024084494566597348
0.4068095902019594,1.0,1.0,1.0,1.0,0.5,0.5,0.43265225632313725,1.0,0.19123966867154885,0.20313195829472055
0.013947668199659077,1.0,1.0,1.0,1.0,0.5,0.5,0.02793463542262579,0.295226139418404,0.012347584797277709,0.013115422639582779
0.018831219565052158,1.0,1.0,1.0,1.0,0.5,0.5,0.036000486283602376,0.3804697796086039,0.015912828300954772,0.016902371758090617
0.002369412905055757,1.0,1.0,0.9999999999999897,1.0,0.5,0.5,0.00625202722068727,0.06607431355296274,0.002763502551381004,0.0029353516920100904
0.000591484347452993,1.0,0.999997547223972,0.9998658165894457,1.0,0.5,0.5,0.0019041206309341934,0.020123626972497536,0.0008416537606094119,0.0008939922234039139
9.303072289161519e-09,0.00020312328036155262,0.00020310265367895486,0.0001905552792441645,0.00019057343584347373,0.00019054552662660623,0.00017563270174708031,1.4979990172765717e-07,1.5831546037107901e-06,6.62141088015764e-08,7.033165075549477e-08
1.4243982537957356e-06,0.03110031147337609,0.030621693040927878,0.02662023614912512,0.026980951723398823,0.026980951723398823,0.021519808818345972,1.0745643632738213e-05,0.00011356492888716063,4.749757566160872e-06,5.0451225027820984e-06
5.471735391800052e-06,0.11946987054456233,0.11260954603151174,0.09535224869351089,0.10020936196542615,0.10020389023003436,0.0729929501266127,3.389461829078072e-05,0.00035821399326166754,1.4981998769090625e-05,1.591365834439575e-05
5.941346283619562e-09,0.0001297233547565495,0.0001297149418725274,0.00012223572916880698,0.0001222431997854725,0.0001222431997854725,0.00011350347940226811,1.0295504345757897e-07,1.0880764883373582e-06,4.550788332000983e-08,4.8337803139148156e-08
0.34837243762916714,1.0,1.0,1.0,1.0,0.5,0.5,0.38566051019118464,1.0,0.17046851625241013,0.1810691462419329
0.007965160837268255,1.0,1.0,1.0,1.0,0.5,0.5,0.017516441439677677,0.1851218497878108,0.007742565555295834,0.00822403905213666
0.0011067797076927516,1.0,0.9999999999684299,0.9999998849101561,1.0,0.5,0.5,0.0032581135415617555,0.03443324991036115,0.0014401416959610013,0.0015296972900788125
2.601360023035327e-06,0.05679809474295333,0.05521526266791055,0.04745895727331806,0.0486220201905533,0.04861941883053026,0.03746218569173174,1.8016296005553925e-05,0.00019040454388858229,7.963509789759133e-06,8.458722762541637e-06
0.0010375928869273646,1.0,0.9999999998567692,0.9999997102354102,1.0,0.5,0.5,0.0030851780981045645,0.032605588207673446,0.0013637012835397615,0.0014485034102951638
0.07581775888090052,1.0,1.0,1.0,1.0,0.5,0.5,0.114862957771689,1.0,0.050771384329695454,0.05392861635803104
0.08146332025856601,1.0,1.0,1.0,1.0,0.5,0.5,0.12186563856423697,1.0,0.05386668854920999,0.05721640289309233
0.16435283737378326,1.0,1.0,1.0,1.0,0.5,0.5,0.21421216908889254,1.0,0.09468542840876165,0.10057346693943395
0.2518179965458628,1.0,1.0,1.0,1.0,0.5,0.5,0.3001912714818948,1.0,0.13268965654812523,0.14094099810623917
0.1154526900287064,1.0,1.0,1.0,1.0,0.5,0.5,0.16139010166043374,1.0,0.07133717464160694,0.07577329580637335
0.18158463912555262,1.0,1.0,1.0,1.0,0.5,0.5,0.23228139377840049,1.0,0.10267233357860873,0.10905703992999223
6.28523389850918e-05,1.0,0.7464923041183364,0.6536208276202993,1.0,0.5,0.47113957391562244,0.0002759941654588217,0.0029168339138020928,0.00012199412342415903,0.00012958036041234774
6.044217967357479e-05,1.0,0.7327937468826455,0.6399348547977978,1.0,0.5,0.4622013479638264,0.00026669806363922307,0.0028185884128202675,0.0001178850880361886,0.00012521580356669514
0.4142965376093233,1.0,1.0,1.0,1.0,0.5,0.5,0.43824187792073854,1.0,0.1937103766516922,0.20575630790726296
0.2221323415392687,1.0,1.0,1.0,1.0,0.5,0.5,0.2720542555374975,1.0,0.1202526161121365,0.127730557005277
3.8468388539783924e-08,0.0008399187953776422,0.00083956617946368,0.000773915176615958,0.0007742147877516912,0.0007742147877516912,0.0006955084647992933,4.914679902736351e-07,5.194060893262535e-06,2.1723722515942346e-07,2.30746179742309e-07
0.0006328765034597923,1.0,0.9999990070644084,0.9999243824414965,1.0,0.5,0.5,0.002015731674175377,0.02130318406762493,0.00089098774331165,0.0009463940529322579
0.07311094791861045,1.0,1.0,1.0,1.0,0.5,0.5,0.11147377352338969,1.0,0.049273307148219925,0.05233738084887315
0.41429307625997824,1.0,1.0,1.0,1.0,0.5,0.5,0.43824187792073854,1.0,0.1937103766516922,0.20575630790726296
0.2818434323359172,1.0,1.0,1.0,1.0,0.5,0.5,0.3278418407852458,1.0,0.14491167928086504,0.15392305057092942
0.00010778850072673352,1.0,0.9049717413012606,0.8306560308943127,1.0,0.5,0.5,0.000437950931528971,0.004628467879171572,0.0001935817733894888,0.00020561970741701983
0.2579965486264427,1.0,1.0,1.0,1.0,0.5,0.5,0.3056540448311249,1.0,0.13510429544129277,0.14350579196073032
0.4635816885258772,1.0,1.0,1.0,1.0,0.5,0.5,0.47511465392761937,1.0,0.21000877187210104,0.22306822316616817
0.013946751487676193,1.0,1.0,1.0,1.0,0.5,0.5,0.02793463542262579,0.295226139418404,0.012347584797277709,0.013115422639582779
3.3037050819887935e-12,7.213309676014332e-08,7.213277919415617e-08,7.118461997634995e-08,7.118493340161254e-08,7.118493340161254e-08,6.977425133160332e-08,2.490856496276718e-10,2.6324522805313376e-09,1.1010010096897777e-10,1.1694670500965046e-10
9.082027932552596e-07,0.019829699787935338,0.019634393265505534,0.01722476348980584,0.017374827637766373,0.01737270010555827,0.014178862008301114,7.3209505309056195e-06,7.737118918551543e-05,3.235984866436298e-06,3.4372154454013533e-06
0.10993044972196936,1.0,1.0,1.0,1.0,0.5,0.5,0.15501062091918322,1.0,0.0685173354626288,0.07277810417860608
0.003735136939359782,1.0,1.0,1.0,1.0,0.5,0.5,0.009224226172700092,0.09748588592220368,0.004077265127449326,0.004330810943037216
0.0016427827290256334,1.0,0.9999999999999998,0.9999999998933261,1.0,0.5,0.5,0.004554732457847071,0.04813651795594089,0.0020132693482954145,0.0021384650377969682
0.03233270844076309,1.0,1.0,1.0,1.0,0.5,0.5,0.05636756074324872,0.5957184368041939,0.02491542221915789,0.0264647943717667
0.12608563738553652,1.0,1.0,1.0,1.0,0.5,0.5,0.17339447950887305,1.0,0.07664331417697781,0.0814093990389935
0.0002103459137126902,1.0,0.9898793336741842,0.9650834650070204,1.0,0.5,0.5,0.0007786655669085915,0.008229297634945041,0.0003441834472032067,0.00036558658634308915
7.285001651866704e-06,0.15906072606685762,0.1470559327513279,0.1239695182314694,0.1323539100111143,0.13234662500946243,0.09357584621822782,4.330005023947075e-05,0.0004576149455835743,1.9139359936847675e-05,2.0329546121294794e-05
1.5372798158644465e-09,3.3564967499584326e-05,3.356440516921744e-05,3.197029819057562e-05,3.1970808330532894e-05,3.1970808330532894e-05,3.0225995739526748e-05,3.231190233497448e-08,3.4148711945932945e-07,1.4282411350867395e-08,1.5170566896637064e-08
0.12409683703579583,1.0,1.0,1.0,1.0,0.5,0.5,0.17113249468634267,1.0,0.07564347834651887,0.08034738815168553
0.012019550367019256,1.0,1.0,1.0,1.0,0.5,0.5,0.02472154236827585,0.26126868682679055,0.01092734292370753,0.011606862647639049
0.49616112287441644,1.0,1.0,1.0,1.0,0.5,0.5,0.497596983217023,1.0,0.21994634446402347,0.2336237663508833
0.10200530789766876,1.0,1.0,1.0,1.0,0.5,0.5,0.14590891936936967,1.0,0.06449422830602669,0.06850481903422707
9.295135581160414e-07,0.020294999027905648,0.020090450945506433,0.017618964025122308,0.017776017285411175,0.017776017285411175,0.0144920458845872,7.475852817935273e-06,7.90082681555816e-05,3.304454316474e-06,3.509942686387157e-06
1.1303021923422042e-08,0.0002467901806759969,0.00024675973273913243,0.00023086017862672392,0.00023088682882974203,0.00023088682882974203,0.00021237247891917673,1.7518577532426554e-07,1.8514442500335056e-06,7.743509744684834e-08,8.225041956193756e-08
0.013945834795405903,1.0,1.0,1.0,1.0,0.5,0.5,0.02793463542262579,0.295226139418404,0.012347584797277709,0.013115422639582779
0.010457291487658994,1.0,1.0,1.0,1.0,0.5,0.5,0.021953459181699584,0.23201430421544628,0.009703802993614669,0.010307236561806344
0.0009106898327778466,1.0,0.9999999977062124,0.9999983873997523,1.0,0.5,0.5,0.0027566592376640927,0.029133649038729847,0.001218490350036464,0.0012942624962984457
5.162178614498299e-05,1.0,0.6760412776328601,0.5842048110215429,0.8775398253979257,0.5,0.4262831826358743,0.00023288228558939337,0.002461207639667423,0.00010293793799685057,0.00010933916102957359
0.012951966769294103,1.0,1.0,1.0,1.0,0.5,0.5,0.026269903159693766,0.27763247937182917,0.011611744773939935,0.012333824208825445
2.3944380261894682e-05,0.5228015986382085,0.4071464397707927,0.34211187878342564,0.4187153776397523,0.41869143325949043,0.25091316076439435,0.000120034206248233,0.001268576975238264,5.305716426223764e-05,5.635653812318282e-05
0.2150400428991589,1.0,1.0,1.0,1.0,0.5,0.5,0.26513150378636274,1.0,0.11719264189072945,0.12448029747364535
0.09051620538322597,1.0,1.0,1.0,1.0,0.5,0.5,0.1328649035965542,1.0,0.058728551095096844,0.06238060165355944
0.006881782695835146,1.0,1.0,1.0,1.0,0.5,0.5,0.015444222775297006,0.1632216850976227,0.006826609599908006,0.007251124132224325
7.639889916960636e-05,1.0,0.8114057294280616,0.7211014227566767,1.0,0.5,0.5,0.00032538374528285843,0.0034388058228085514,0.00014382515918864462,0.00015276896493800378
0.00011407613695062963,1.0,0.917162999535321,0.8465320855791801,1.0,0.5,0.5,0.00045960335252708077,0.004857300672713471,0.00020315251237697427,0.0002157856053521107
0.016330700887261573,1.0,1.0,1.0,1.0,0.5,0.5,0.03186556371513084,0.3367700066129936,0.014085122076336345,0.014961009136134632
0.4808128337252564,1.0,1.0,1.0,1.0,0.5,0.5,0.48728519857254315,1.0,0.2153883599626094,0.22878234237184786
9.437387753618404e-05,1.0,0.8726296735942602,0.7906537747688137,1.0,0.5,0.5,0.00039110615855097596,0.0041333906652043,0.00017287558560847617,0.00018362589984564613
1.017892546467496e-09,2.2224665859571307e-05,2.2224418938843193e-05,2.1239120364668906e-05,2.123934587459077e-05,2.1237310089497835e-05,2.015427242005642e-05,2.2869826286916476e-08,2.416988953572401e-07,1.0108852866860442e-08,1.0737474569072266e-08
2.59553124977602e-09,5.667082930760962e-05,5.666922328395607e-05,5.379612890121788e-05,5.379757621410757e-05,5.379757621410757e-05,5.052201577689023e-05,5.114695785885345e-08,5.405446923941184e-07,2.2607826797462426e-08,2.401370051547062e-08
0.4904036971741383,1.0,1.0,1.0,1.0,0.5,0.5,0.49368230678118064,1.0,0.21821599078250317,0.23178581016579192
0.0010544757184698236,1.0,0.9999999999009672,0.9999997683216139,1.0,0.5,0.5,0.003127049847872168,0.03304810821366467,0.0013822093103331636,0.0014681623636536951
0.024540756629497187,1.0,1.0,1.0,1.0,0.5,0.5,0.04490358734940244,0.4745618669669061,0.019848150659937846,0.021082413183879586
4.682917713882313e-06,0.10224682536490641,0.09719352756204047,0.08249352674388377,0.08609544216972631,0.08609276618253962,0.06354719337738299,2.9582447031964362e-05,0.0003126409741765419,1.3075945603439043e-05,1.3889076756055762e-05
0.027445001876642495,1.0,1.0,1.0,1.0,0.5,0.5,0.04926930142449953,0.5207007512836699,0.02177787066262915,0.023132133337810678
0.13319546131688037,1.0,1.0,1.0,1.0,0.5,0.5,0.18112043889914867,1.0,0.08005831985965392,0.0850367677576719
7.344402240522607e-10,1.603576785195706e-05,1.6035638222056114e-05,1.536363601173374e-05,1.536375504694924e-05,1.536375504694924e-05,1.462270486088051e-05,1.750629678161251e-08,1.850146363521963e-07,7.738081443589921e-09,8.219276094752546e-09
0.3663233655061463,1.0,1.0,1.0,1.0,0.5,0.5,0.400178624144727,1.0,0.17688576997438674,0.18788545859215988
0.3901009626470153,1.0,1.0,1.0,1.0,0.5,0.5,0.41931167820500354,1.0,0.18534290585126356,0.19686850371124037
0.004187111070050998,1.0,1.0,1.0,1.0,0.5,0.5,0.010177154970888735,0.10755687793529393,0.004498475891913858,0.004778214810837504
0.00010380887684234872,1.0,0.8963443229027945,0.8197126872883423,1.0,0.5,0.5,0.0004241621916528893,0.004482742102569418,0.0001874869154365684,0.00019914583910243277
0.014118797724264163,1.0,1.0,1.0,1.0,0.5,0.5,0.028213600564739136,0.29817437198677044,0.01247089214300162,0.013246397885372614
6.525468200926079e-08,0.0014247707269902001,0.0014237562690747607,0.00130404690926611,0.001304897876139188,0.001304897876139188,0.001159510444622555,7.721787345518025e-07,8.160741792179395e-06,3.413161567811416e-07,3.625409927040721e-07
0.002516140766765764,1.0,1.0,0.9999999999999983,1.0,0.5,0.5,0.006580907702631013,0.06955007450510581,0.0029088733277499268,0.003089762388743515
5.726068037948862e-08,0.0012502296954057545,0.0012494485204798123,0.0011463883772178107,0.001147045949361916,0.001147045949361916,0.0010223894481757693,6.934163590714112e-07,7.328344601641334e-06,3.0650184489320277e-07,3.255617435785883e-07
0.005093674039278288,1.0,1.0,1.0,1.0,0.5,0.5,0.011991948711896114,0.12673645704533087,0.005300645645255537,0.005630267703487856
0.05350194125970921,1.0,1.0,1.0,1.0,0.5,0.5,0.08603366774215913,0.9092435681817047,0.03802834695335613,0.040393149815656074
8.089334274968601e-05,1.0,0.8290350454063904,0.7407184946884229,1.0,0.5,0.5,0.00034249846848263517,0.0036196821285502125,0.00015139015843757038,0.00016080439567581596
0.025954804282816202,1.0,1.0,1.0,1.0,0.5,0.5,0.04703079966936298,0.49704323002906947,0.020788414748054505,0.022081147844215002
0.015940218293803498,1.0,1.0,1.0,1.0,0.5,0.5,0.031220131475942714,0.3299487803700568,0.013799830029968083,0.014657976128039304
2.4299876741192546e-06,0.0530563508767198,0.051673489188528876,0.04445636063300695,0.045474789333467734,0.045474789333467734,0.03521295138566212,1.699107706438237e-05,0.00017956955622965787,7.510345550442165e-06,7.97737838456276e-06
0.000867512240940512,1.0,0.9999999941068956,0.9999970709113426,1.0,0.5,0.5,0.002645223658996972,0.02795594633432643,0.0011692339256654655,0.0012419430480867827
0.03994660051877652,1.0,1.0,1.0,1.0,0.5,0.5,0.06733009693739127,0.7115755865348781,0.02976104999279853,0.03161174879636065
0.05093401544818027,1.0,1.0,1.0,1.0,0.5,0.5,0.08255949979066096,0.8725269553999533,0.036492705527144315,0.0387620141192193
0.00036555677434704553,1.0,0.9996587945688191,0.9965284150843372,1.0,0.5,0.5,0.0012559003155597098,0.01327293505168633,0.0005551293370645213,0.0005896502024296932
0.48272977902310227,1.0,1.0,1.0,1.0,0.5,0.5,0.4885935315714262,1.0,0.21596666543903242,0.22939660992802172
0.023994860565334508,1.0,1.0,1.0,1.0,0.5,0.5,0.04408840872172145,0.4659466824282268,0.01948782781777657,0.020699683570013505
0.011002247181193194,1.0,1.0,1.0,1.0,0.5,0.5,0.02294385402142108,0.2424812546734452,0.010141574386769938,0.010772230885393915
0.0005817289033001542,1.0,0.999996964592009,0.9998460813979855,1.0,0.5,0.5,0.0018792659721255836,0.019860951449598666,0.0008306675779510857,0.0008823228620571208
0.373590155474666,1.0,1.0,1.0,1.0,0.5,0.5,0.406022832220352,1.0,0.1794690095153713,0.19062933757056252
4.143275502819653e-11,9.04642773285643e-07,9.046421697300744e-07,8.830142955718046e-07,8.830148751609245e-07,8.830148751609245e-07,8.573265670434427e-07,1.729718495766048e-09,1.8280464593857176e-08,7.645650454629536e-10,8.121097260177761e-10
0.4578487015919957,1.0,1.0,1.0,1.0,0.5,0.5,0.47089934930338145,1.0,0.20814553540931274,0.2210891208487386
5.814620347390873e-05,1.0,0.7190563372685321,0.6261832742599541,0.9839610450936451,0.5,0.453685458899992,0.00025840916072650586,0.0027309874554455583,0.00011422125172535989,0.00012132413062111938
0.4086790885175123,1.0,1.0,1.0,1.0,0.5,0.5,0.434172935784838,1.0,0.19191183490242153,0.20384592336130541
1.0230484643420122e-06,0.022337240170443494,0.02208962240519252,0.01933651705310968,0.019525902990431644,0.019524879941967305,0.015849066809586455,8.115300183669533e-06,8.576624348946011e-05,3.5871009468074864e-06,3.8101657725485e-06
0.21927520548197577,1.0,1.0,1.0,1.0,0.5,0.5,0.2692077533055966,1.0,0.11899441362793407,0.12639411286519497
0.32380592568318567,1.0,1.0,1.0,1.0,0.5,0.5,0.3646628673823495,1.0,0.16118720038046416,0.171210669275743
0.29831811607523673,1.0,1.0,1.0,1.0,0.5,0.5,0.3419699287040618,1.0,0.1511565348503664,0.16055624414375025
0.07178090697206466,1.0,1.0,1.0,1.0,0.5,0.5,0.10980392184471437,1.0,0.04853520425590081,0.05155337883202545
0.1221341217659957,1.0,1.0,1.0,1.0,0.5,0.5,0.16894196337058284,1.0,0.07467522618345218,0.07931892497052077
0.018830659188575457,1.0,1.0,1.0,1.0,0.5,0.5,0.036000486283602376,0.3804697796086039,0.015912828300954772,0.016902371758090617
3.676498815810214e-05,0.8027267514440022,0.5519011877927207,0.4692738715911784,0.6334975109522579,0.5,0.34301733951509294,0.00017393481959270132,0.001838223571631027,7.688215370015391e-05,8.1663090861396e-05
7.446875607934047e-06,0.162595082023632,0.15006524174650326,0.1264640351345352,0.13520547353765056,0.1351905797864347,0.09533490153277167,4.416781233263349e-05,0.0004667858564912058,1.9522925566650443e-05,2.0736963881729223e-05
0.0691822398761684,1.0,1.0,1.0,1.0,0.5,0.5,0.10662238497582081,1.0,0.04712891075394553,0.05005963459489263
0.04562707826918599,1.0,1.0,1.0,1.0,0.5,0.5,0.07528682995648635,0.7956660189343562,0.03327806155125262,0.03534746665331296
0.327269743446355,1.0,1.0,1.0,1.0,0.5,0.5,0.3674275799409761,1.0,0.16240925043557572,0.17250871283832267
0.16198422509134747,1.0,1.0,1.0,1.0,0.5,0.5,0.2116267786270308,1.0,0.09354264177564689,0.09935961581581419
0.09209435928883447,1.0,1.0,1.0,1.0,0.5,0.5,0.1346942217041536,1.0,0.05953714086593324,0.0632394737941987
0.0009106898327778466,1.0,0.9999999977062124,0.9999983873997523,1.0,0.5,0.5,0.0027566592376640927,0.029133649038729847,0.001218490350036464,0.0012942624962984457
0.1919133126919652,1.0,1.0,1.0,1.0,0.5,0.5,0.2425694587020815,1.0,0.10721983355930147,0.11388732740559875
0.4030773581126207,1.0,1.0,1.0,1.0,0.5,0.5,0.4296697135643638,1.0,0.18992133395665817,0.20173164258520326
0.008283971450081386,1.0,1.0,1.0,1.0,0.5,0.5,0.018107253856269896,0.19136582849854433,0.00800371470948341,0.008501427835884453
0.0015675149736480796,1.0,0.9999999999999987,0.9999999997245792,1.0,0.5,0.5,0.004379030667263493,0.046279620218128405,0.0019356061633122638,0.002055972347014663
0.4635812628573038,1.0,1.0,1.0,1.0,0.5,0.5,0.47511465392761937,1.0,0.21000877187210104,0.22306822316616817
0.002230816667027298,1.0,1.0,0.9999999999999396,1.0,0.5,0.5,0.005930041758258927,0.06267142235415454,0.002621179491112801,0.002784178234413117
0.062407830269164126,1.0,1.0,1.0,1.0,0.5,0.5,0.09782712749163901,1.0,0.043241257095438676,0.045930226160388166
0.006261742977696623,1.0,1.0,1.0,1.0,0.5,0.5,0.014260863270577665,0.1507153948655547,0.006303544537159707,0.0066955321295311095
0.025672801417531945,1.0,1.0,1.0,1.0,0.5,0.5,0.04662478138510488,0.49275224112653604,0.02060894774881594,0.021890520641930842
0.010195405228344787,1.0,1.0,1.0,1.0,0.5,0.5,0.021510203791675883,0.22732977636701393,0.009507876559195013,0.010099126389989844
0.002405103171436672,1.0,1.0,0.9999999999999933,1.0,0.5,0.5,0.00633362640732201,0.0669366914750438,0.002799570782131754,0.00297366283527613
0.012324654178889866,1.0,1.0,1.0,1.0,0.5,0.5,0.0252412062040973,0.266760734448814,0.011157043192989971,0.011850846889215538
1.1796787758178055e-06,0.025757106391205965,0.02542823668661165,0.02218880842011617,0.02243866999483048,0.022437490316054663,0.018079756918183688,9.147943575393496e-06,9.66796961736382e-05,4.043546919763792e-06,4.29499595964528e-06
0.041629547707131086,1.0,1.0,1.0,1.0,0.5,0.5,0.06974976983500718,0.7371478081662332,0.030830586639079154,0.03274779486324695
0.004428755652430444,1.0,1.0,1.0,1.0,0.5,0.5,0.010673573577723215,0.11280325923270307,0.004717901373940036,0.005011285324781412
0.4750639043076989,1.0,1.0,1.0,1.0,0.5,0.5,0.4834333187292271,1.0,0.21368576344489196,0.22697386943716757
0.01294935309340381,1.0,1.0,1.0,1.0,0.5,0.5,0.026269903159693766,0.27763247937182917,0.011611744773939935,0.012333824208825445
